id,style
5399_800px-BankofIrelandBangorCoDown.JPG,art_deco
439_800px-2009-0522-MN-SJU-abbeychurch.jpg,bauhaus
2497_800px-Snohomish%2C_WA_-_115_Willow_01.jpg,queen_anne
249_644px-Attica_06-13_Piraeus_04_Trinity_Church.jpg,byzantine
1183_The_County_Hall%2C_main_entrance%2C_York_Road_-_geograph.org.uk_-_1229255.jpg,edwardian
296_800px-DjoserIMG_0953.JPG,ancient_egyptian
197_800px-Saqqara_Pyramid_Djoser.jpg,ancient_egyptian
567_WestsideUnderConstruction.jpg,deconstructivism
2262_800px-Caserne_St-Henri.jpg,art_deco
1078_800px-University_of_Virginia_Rotunda_in_2006.jpg,palladian
3259_450px-Tom_Collins_House%2C_Byker_Wall_-_geograph.org.uk_-_1775471.jpg,postmodern
6_800px-San_Antonio_has_Big_Boots.jpg,novelty
4748_758px-Lviv%2C_Kniazia_Romana_street%2C_30.jpg,art_nouveau
6001_800px-HotelPoloniawKrakowie.jpg,art_nouveau
2709_800px-Dietrich-Bowen_House.jpg,queen_anne
5893_5_Lodz_110.jpg,art_nouveau
greek.91.jpg,greek_revival
2137_450px-%C3%89difice_Bell.JPG,art_deco
2305_800px-Khafre%27s_Pyramid343.jpg,ancient_egyptian
3960_800px-09055125_Berlin_Tempelhof%2C_Wolffring_72_001.JPG,art_deco
3769_480px-Vatican_Obelisk_St_Peter%27s_Square.jpg,baroque
753_Oaxaca_en_Septiembre.JPG,colonial
1513_397px-Gommateshwara_27.jpg,novelty
209_800px-Linebarger_House%2C_Bentonville%2C_AR.jpg,american_craftsman
greek.72.jpg,greek_revival
5282_533px-P1000564_Paris_II_Basique_Notre-Dame-des-Victoires_Fa%C3%A7ade_reductwk.JPG,baroque
173_800px-Erfurt_-_Regierungsstra%C3%9Fe_-_20120501-01.jpg,bauhaus
106_324px-Torre_Quartier_San_Telmo_%28pano%29.JPG,postmodern
234_800px-110807_Groninger_Museum_Groningen_NL.jpg,deconstructivism
24_Broseley-rochester_tudor.jpg,tudor_revival
6045_450px-Poznan_Sw_Marcin_kamienica_1.jpg,art_nouveau
1445_450px-LitchfieldTowerBandA.jpg,international
2982_400px-La_maison_du_docteur_Paul_Jacques_%28Nancy%29_%284246137354%29.jpg,art_nouveau
greek.285.jpg,greek_revival
195_800px-Eppich_Apartments.JPG,american_craftsman
international.183.jpg,international
greek.111.jpg,greek_revival
85_450px-Maison_Famille_Alepin_004.jpg,american_foursquare
886_The_Corner_House_c.1890.jpg,queen_anne
47_800px-Ufo_back_%282578039825%29.jpg,novelty
839_800px-Deidad_antigua.jpg,ancient_egyptian
718_800px-%C3%89difice_Brunet_2.JPG,chicago_school
1095_RotundaII.jpg,palladian
1627_800px-San_Francisco_Contemporary_Jewish_Museum_001.jpg,deconstructivism
1386_800px-Louisville_Free_Public_Library%2C_Western_Colored_Branch.jpg,beaux_arts
254_503px-Braunschweig_Brunswick_Naturhistorisches_Museum_Eingang_%282006%29.JPG,bauhaus
1704_785px-Downing_House_%28Kearney%2C_Nebraska%29_from_SE_1.JPG,queen_anne
4573_800px-Alt_St._Heribert1.JPG,romanesque
206_800px-Edwin_Nelson_House.jpg,georgian
30_SydneyBuilding0199.jpg,tudor_revival
4938_800px-Khafre%27s_Pyramid_2010_closeup_2.jpg,ancient_egyptian
1964_664px-Nelson_House_-_West_Linn_Oregon.jpg,queen_anne
1322_800px-OIC_dongara_big_crayfish_2.jpg,novelty
1998_800px.JPG,russian_revival
2237_800px-Ancient_Egypt-Antico_Egitto-Mykerinos-DSC00604.JPG,ancient_egyptian
international.182.jpg,international
727_435px-Ashton_Memorial_upper_levels.jpg,edwardian
460_800px-Rogers_Street_South_1017%2C_McDoel_Gardens.jpg,american_craftsman
347_800px-2222-island-home-blvd-knox-tn1.jpg,american_craftsman
3243_800px-Catedral_0002.jpg,art_deco
1986_800px-Concepcion_church.JPG,colonial
136_800px-Flickr_-_archer10_%28Dennis%29_-_Egypt-12B-046.jpg,ancient_egyptian
2541_800px-Snohomish%2C_WA_-_330_Avenue_B_01.jpg,queen_anne
08_0049.jpg,georgian
greek.210.jpg,greek_revival
544_800px-Berrigan_Hotel_101.JPG,art_deco
1835_10_menkaure_causeway.jpg,ancient_egyptian
196_800px-Hotchkiss_Methodist_Episcopal_Church.JPG,american_craftsman
1371_399px-WallStreet_Tower_Kansas_City_Missouri.jpg,international
1592_800px-C.H._Fitch_House_Worcester_MA.jpg,queen_anne
4912_800px-Pyramids_2_977.jpg,ancient_egyptian
354_800px-Dafni_Monastery_NW.jpg,byzantine
1302_800px-Potatoface.JPG,novelty
55_800px-Medford%2C_Oregon_-_Barnum_Hotel.JPG,chicago_school
1112_800px-Box_Butte_County_courthouse_from_W.JPG,beaux_arts
257_450px-Templo_de_San_Cayetano_01.jpg,colonial
84_448px-Barrio_Saavedra_4.jpg,postmodern
466_800px-Eighth_Street_East_215_in_Bloomington.jpg,american_craftsman
1824_800px-Belfast_wheel_and_city_hall.jpg,edwardian
4729_800px-Moscow_July_2011-11a.jpg,russian_revival
2624_800px-EastRiverRdHDGrosseIleMiHouseB.jpg,queen_anne
397_Brandenburger_Tor.jpg,greek_revival
2621_796px-Nice015.jpg,art_deco
658_800px-Goulburn_Halsbury_House_001.JPG,art_deco
4340_800px-Hackische_H%C3%B6fe_2009.JPG,art_nouveau
1128_800px-USA-Vallejo-1118_Santa_Clara_Street.jpg,queen_anne
greek.188.jpg,greek_revival
824_800px-Franz_Botschaft_2.jpg,art_nouveau
4951_450px-Havana_Theatre.jpg,colonial
2793_800px-Grant_Street_North%2C_310%2C_Zeigler_House%2C_Old_Library_HD.jpg,queen_anne
5335_800px-Visit-suomi-2009-05-by-RalfR-228.jpg,art_nouveau
2476_800px-Snohomish%2C_WA_-_1012_Fourth_Street_01.jpg,queen_anne
greek.283.jpg,greek_revival
4670_800px-%C3%89glise_du_Val-de-Gr%C3%A2ce.JPG,baroque
1766_800px-Seattle_Central_Library_by_Ww7021.jpg,deconstructivism
1958_Nesebur_bg.jpg,byzantine
2312_800px-Dranda_cathedral_facade.JPG,byzantine
5258_619px-Fredrikinkatu35_150708.jpg,art_nouveau
196_783px-Borstel-Hohenraden_Quickborner_Str_99.jpg,bauhaus
greek.311.jpg,greek_revival
4840_600px-Cathedral_of_Christ_the_Saviour_3.jpg,russian_revival
734_800px-Persian_cityy.jpg,achaemenid
2008_781px-Barclay-Klum_House_-_Ashland_Oregon.jpg,queen_anne
898_800px-FRENTE_CATEDRAL_MORELIA.JPG,colonial
4278_450px-Main_plaza_frankfurt.jpg,postmodern
1195_783px-Fagus_Werk_Alfeld_Leine_vorne.jpg,bauhaus
2135_450px-Edifice_Bell_Montreal_02.JPG,art_deco
566_800px-Park_Avenue_South%2C_518%2C_Elm_Heights_HD.jpg,american_craftsman
417_450px-La_ruse_ortodoksa_pre%C4%9Dejeto_en_Palanga.jpg,russian_revival
1371_800px.jpg,russian_revival
1853_546px-Capilla_del_Cementerio_de_la_Almudena_%28Madrid%29_02.jpg,art_nouveau
81_450px-Dancing_House-Prague.jpg,deconstructivism
221_400px-2010-03-03_1872x2808_chicago_reliance_building.jpg,chicago_school
4905_800px-Khafre%27s_Pyramid_2010.jpg,ancient_egyptian
2285_800px-Jockey_Club_Innovation_Tower%2C_Hong_Kong_Polytechnic_University_-_20130811.JPG,deconstructivism
305_450px-Gesuati_frontal.JPG,baroque
2655_800px-Palais_Berlitz_P1060008.JPG,art_deco
greek.137.JPG,greek_revival
2752_800px-High_Street_South_936_in_Bloomington%2C_Ross_Lockridge_House.jpg,queen_anne
2753_450px-Hunter_Avenue_East%2C_1216%2C_Elm_Heights_HD.jpg,queen_anne
1422_800px-Murudeswaram.JPG,novelty
316_800px-Persepolis_Taureaux.jpg,achaemenid
4212_400px-Venice_-_Doge%27s_Palace_-_Loggia_on_the_Piazzetta_01.jpg,byzantine
greek.93.jpg,greek_revival
6081_800px-M%C5%82awa_kamienica_secesyjna_rynek_deta1.jpg,art_nouveau
1249_800px-Dessau_bauhaus_d_schmidt_2002.JPG,bauhaus
4751_800px-Saintt_Augustine%27s_Church_.jpg,art_deco
5084_424px-Paris_-_Invalidendom3.jpg,baroque
458_800px-Giza_Pyramid_of_Cheops.JPG,ancient_egyptian
2265_800px-Ward_House_%28West_Liberty%29_from_E_2.JPG,queen_anne
1801_450px.jpg,russian_revival
841_800px-Takhteh_Jamshid.jpg,achaemenid
387_800px-The_Marott_Apartments%2C_rooftop_sign.jpg,chicago_school
2431_SphinxGiza.jpg,ancient_egyptian
175_450px-Igreja_Bom_Jesus_Goa.jpg,baroque
2415_450px-Michaelerkirche_Vienna_June_2006_326.jpg,baroque
397_Danial.jpg,achaemenid
1781_800px-Berrington_Hall_-_Front.jpg,georgian
international.127.jpg,international
870_498px-Venezia_-_Chiesa_della_Piet%C3%A0.jpg,baroque
4964_397px-Lipstick_Building_-_Philip_Johnson.jpg,postmodern
4789_800px-Ferme1.jpg,palladian
2765_800px-Immeuble_art_nouveau_%28Riga%29_%287573888878%29.jpg,art_nouveau
02_0103.jpg,gothic
95_450px-Wells_Fargo_Building%2C_Portland%2C_Oregon_%282012%29_-_11.JPG,chicago_school
greek.216.jpg,greek_revival
4883_656px-Moscow_July_2011-7a.jpg,russian_revival
451_800px-Lincoln_Street_South%2C_701%2C_Bryan_Park_SA.jpg,american_craftsman
614_450px-Darmstadt_Russisch-Orthodoxe_Kapelle_Front_1.JPG,russian_revival
3882_726px-Berlin%2C_Mitte%2C_Rosa-Luxemburg-Strasse_30%2C_Wohnanlage_und_Kino_Babylon.jpg,art_deco
515_784px-Victor_E._Wilson_house_from_E.jpg,queen_anne
2484_800px-William_Bisson_House.jpg,queen_anne
435_584px-Apple_Store_Regents_Street.jpg,edwardian
international.62.JPG,international
2598_800px-San_Francisco_Contemporary_Jewish_Museum_001.jpg,deconstructivism
2980_600px-F54_Ecole-de-Nancy_Cours-L%C3%A9opold.JPG,art_nouveau
4678_800px-Uspensk-sobor.JPG,russian_revival
775_800px-200806_Berlin_738.JPG,bauhaus
693_800px-Bruce_Meyer_Productions_%28Sioux_City%29_from_N_1.JPG,tudor_revival
1572_695px-Walter_Heins_house.jpg,queen_anne
297_800px-Braunschweig%2C_Happy_RIZZI_House.jpg,bauhaus
172_800px-PilzkioskKiekeberg.JPG,novelty
international.178.JPG,international
3130_800x600w_DSC04913.jpg,beaux_arts
3709_Postamt_am_Goetheplatz.jpg,art_deco
4572_Sorbonnenice.jpg,baroque
international.156.JPG,international
3235_800px-Palacio_de_Bellas_Artes_vista_desde_el_edificio_Sears.JPG,art_deco
2487_776px-Bergisel_Ski_Jump_Tower.jpg,deconstructivism
173_800px-Milchschwammerl_Regensburg.jpg,novelty
326_Oxford_Circus%2C_W1_-_geograph.org.uk_-_530239.jpg,edwardian
1454_607px-Shiva_Bangalore_.jpg,novelty
greek.170.jpg,greek_revival
2085_450px.JPG,russian_revival
2715_800px-Dresden-UFA-Kristallpalast-sued1.jpg,deconstructivism
4294_800px-SanPedroDeAtacamaChurch.jpg,colonial
2403_800px-Guangzhouoperahouse4.jpg,deconstructivism
international.83.jpg,international
150_800px-William_King_House_in_Canal_Winchester.jpg,american_craftsman
1146_800px-Hunter_Avenue_East%2C_1302%2C_Elm_Heights_HD.jpg,tudor_revival
1848_450px-Firenze.Baptistry06.JPG,romanesque
4352_450px-200806_Berlin_365.JPG,postmodern
2070_02_bent_north_entrance.jpg,ancient_egyptian
2392_449px-MichaelerkircheWien.jpg,baroque
2758_450px-M%C3%BCnchen_B%C3%BCrgersaal_Front.JPG,baroque
277_800px-Flickr_-_Gaspa_-_Saqqara%2C_la_piramide_a_gradoni_%281%29.jpg,ancient_egyptian
1494_800px-Ernest_Waycott_House.jpg,queen_anne
Expiatorio_GDL.jpg,gothic
634_401px-FacadeSantoDomingoSanCris.JPG,colonial
2338_450px-Wien_Jesuitenkirche_Front.JPG,baroque
2559_450px-Rue_reaumur_61-3.JPG,art_nouveau
greek.277.JPG,greek_revival
international.119.jpg,international
2598_450px-Comedia_theather%2C_Cologne_009.JPG,art_nouveau
2350_800px-Khafrepyramiden.jpg,ancient_egyptian
788_Diario_de_Noticias_newspaper_headquarter.jpg,art_deco
1179_800px-Story_Hall%2C_Harvard_University%2C_Cambridge_MA.jpg,bauhaus
117_800px-Krzywy_Domek_w_Sopocie.jpg,novelty
475_450px-Westmount_Square_02.JPG,international
124_450px-Torres_Alto_Palermo.JPG,postmodern
462_450px-Municipal_Building_New_York.JPG,beaux_arts
4672_400px-Paris_%C3%89glise_du_Val-de-Gr%C3%A2ce129.JPG,baroque
4913_01_khafre_north.jpg,ancient_egyptian
3911_566px-Karlsruhe_Karstadt_E.jpg,art_nouveau
8_800px-Plaza_e%27X_Jakarta.jpg,deconstructivism
195_800px-Barrel_House.jpg,novelty
4530_408px-K%C3%B6ln_severinstorburg02.jpg,romanesque
1936_800px-Edificio_de_la_Compa%C3%B1%C3%ADa_Colonial_%28Madrid%29_02.jpg,art_nouveau
greek.180.jpg,greek_revival
371_426BresciaRotonda.jpg,romanesque
5985_567px-854_S._Oxford%2C_Los_Angeles.jpg,art_deco
greek.150.jpg,greek_revival
490_800px-Atwater_Avenue_East%2C_1308-1310%2C_Elm_Heights_HD.jpg,american_craftsman
497_800px-Corowa_Hotel_Australia_002.JPG,art_deco
904_800px-MartinCountyCourthouse.jpg,beaux_arts
35_800px-Friedrichshafen_Zeppelinmuseum_2010.jpg,bauhaus
74_450px-Kurhaus_HDR.jpg,greek_revival
4817_523px-P1000811_Paris_VI_Saint-Sulpice_Fa%C3%A7ade_reductwk.JPG,baroque
2830_800px-Sixth_Street_East%2C_402%2C_Old_Library_HD.jpg,queen_anne
485_718px-Apthorp_apartments_LC-USZ62-10070.jpg,beaux_arts
international.197.JPG,international
4910_800px-Giseh_18.jpg,ancient_egyptian
02_0104.jpg,gothic
1679_800px-10_N._Main%2C_Salem_3.JPG,queen_anne
304_800px-Pyramid_of_Djoser_2010.jpg,ancient_egyptian
4565_637px-Chapelle_Ste_Ursule.jpg,baroque
35_800px-Beatrice%2C_Nebraska_702_N_11_St_from_W_1.JPG,american_craftsman
greek.227.jpg,greek_revival
1566_800px-San_Xavier_002.JPG,colonial
4619_400px.jpg,russian_revival
5066_450px-L%27Eglise_du_Dome.JPG,baroque
646_SanCristobalChisChurchFascade.jpg,colonial
4261_600px-Catedral_Metropolitana_de_Santiago_2012-09-01_10-05-15.jpg,colonial
1878_800px-Jes%C3%BAs_de_Tavarang%C3%BCe.JPG,colonial
616_391px-Park_Plaza_Hotel.JPG,chicago_school
1289_800px-USA-Santa_Clara-Morse_Mansion-1.jpg,queen_anne
4901_677px-4%2C_Prospekt_Shevchenka.jpg,art_nouveau
1070_800px-GreeneCountyCourthouse.jpg,beaux_arts
1558_800px-Tushino_Church_of_Transfiguration.jpg,russian_revival
2586_800px-Snohomish%2C_WA_-_119_Cedar_02.jpg,queen_anne
1800_800px-Hempstead_house_%28Pawnee_City%29_from_E_1.JPG,queen_anne
338_400px-Torre_Claro%2C_Buenos_Aires.jpg,postmodern
4549_800px-Colombier_au_Hameau_de_la_Reine_%283%29.jpg,palladian
1137_489px-Maksimovskaja_church_%28Krasnoturyinsk%29.jpg,russian_revival
831_784px-Chiesa_di_San_Geremia_facciata_sul_canale_Cannaregio.JPG,baroque
greek.144.JPG,greek_revival
600_800px-Fess_Avenue%2C_519%2C_University_Courts.jpg,american_craftsman
201_800px-Geneva_Home.JPG,american_craftsman
580_450px-Bas%C3%ADlica_Colegiata_de_Nuestra_Se%C3%B1ora_de_Guanajuato.jpg,colonial
4585_800px-Sprinkenhof_%28Hamburg-Altstadt%29.Westfassade.ajb.jpg,art_deco
3847_800px-Dischhaus.jpg,art_deco
5385_450px-%C3%89glise_Saint-Paul-Saint-Louis%2C_fa%C3%A7ade%3B_et_voiture_Velib%27.JPG,baroque
905_757px-CourthouseMartinCountyMinnesota2007May.JPG,beaux_arts
4697_450px-Paris%2C_Val_de_Gr%C3%A2ce.jpg_03.JPG,baroque
1335_800px-Laurel-terrace-knoxville-tn1.jpg,queen_anne
1042_800px-PortGibsonBernheimerHouseFront.jpg,tudor_revival
1628_800px-Balsall_Heath_Baths_and_Library.jpg,edwardian
2292_800px-Monreale-bjs-1.jpg,romanesque
4135_800px-Pasaje_Dardo_Rocha_%282%29.JPG,beaux_arts
1871_471px-Cementerio_de_la_Almudena_04jul07_02.JPG,art_nouveau
1312_750px-Chiesa_di_San_Fedele.jpg,baroque
1387_399px-Vasil_Vasilich_2.jpg,russian_revival
62_Margam_Castle_-_geograph.org.uk_-_1308540.jpg,tudor_revival
604_450px-Starks_Building_from_the_southwest.jpg,chicago_school
438_442px.jpg,russian_revival
5069_399px-D%C3%B4me_des_Invalides%2C_Paris.jpg,baroque
2197_450px-Edifice_Aldred_04.jpg,art_deco
2718_450px-Maison_Lord-Atholstan_04.jpg,beaux_arts
500_722px-Kendall_House_%28Superior%2C_Nebraska%29_from_S_1.JPG,queen_anne
greek.43.jpg,greek_revival
38_800px-Broomfield_Rowhouse_from_S.JPG,american_craftsman
1161_800px-Hall_County_Courthouse_%28Nebraska%29_from_N.JPG,beaux_arts
2994_800px-Red_Square_History_Museum_02_%284103390128%29.jpg,russian_revival
318_800px-Pyramid_of_Djoser_2.jpg,ancient_egyptian
10_Engelhardt_palace.jpg,palladian
4684_680px-The_Val-de-Grace.jpg,baroque
1213_800px-USA-Alameda-1502_Grant_Street.jpg,queen_anne
732_800px-Seattle_-_6511_23rd_NW_01.jpg,american_craftsman
650_Freeland_%26_Gafford_Law_Office%2C_south_front.jpg,queen_anne
02_0130.jpg,gothic
778_800px-Neue_Nationalgalerie_2.jpg,bauhaus
1341_Big_Banana_Coffs.jpg,novelty
2464_450px-Th%C3%A9%C3%A2tre_Capitole.JPG,beaux_arts
2062_800px-1799-Wyandotte.JPG,beaux_arts
08_0033.jpg,georgian
1471_800px-CapitolConstruction.JPG,palladian
2075_800px-Coe_House_Minneapolis.jpg,queen_anne
4755_800px-Lviv%2C_Antonovycha_street%2C_83.jpg,art_nouveau
1264_800px-Ginn_and_Co_Building.JPG,beaux_arts
1594_800px-William_E._Alden_House%2C_Southbridge_MA.jpg,queen_anne
5966_800px-The_Old_Theatre_in_Crakow.JPG,art_nouveau
international.53.jpg,international
2791_533px-Edificio_modernista_en_Alberta_iela_2a%2C_Riga%2C_Letonia%2C_2012-08-07%2C_DD_02.JPG,art_nouveau
4911_800px-Flickr_-_Gaspa_-_Giza%2C_piramide_di_Chefren_e_beduino.jpg,ancient_egyptian
2139_800px-MaggiesCentreKirkcaldy.JPG,deconstructivism
1945_719px-Casa_de_los_Lagartos_%28Madrid%29_05.jpg,art_nouveau
greek.308.jpg,greek_revival
965_800px-Schuyler%2C_Nebraska_Carnegie_library_from_NE_2.JPG,tudor_revival
319_800px-BMW_Welt%2C_M%C3%BAnich%2C_Alemania16.jpg,deconstructivism
1204_800px-Hansa4tel_5a.jpg,bauhaus
3330_800px-BELLAS_ARTES_2.JPG,art_deco
1341_800px-Budapest-Napraforgo-u-CIMG1787.jpg,bauhaus
2611_800px-Hoquiam%27s_Castle_01.jpg,queen_anne
02_0072.jpg,gothic
368_800px-Auburn%2C_Nebraska_post_office_1.JPG,georgian
4700_450px-Art_deco_house_antwerpen.JPG,art_deco
4128_800px-NS_El_Pasaje.jpg,beaux_arts
2974_450px-Asamkirche03.JPG,baroque
420_800px-Eighth_Street%2C_804%2C_University_Courts.jpg,american_craftsman
196_450px-Laminar_Plaza_%28vista_lateral%29.JPG,postmodern
2142_800px-MaggiesCentreKirkcaldy1.jpg,deconstructivism
greek.190.jpg,greek_revival
472_800px-Great_Pyramid_of_Giza_-_20080716a.jpg,ancient_egyptian
2658_800px-House_at_730_Pontiac%2C_Rochester.jpg,queen_anne
greek.161.jpg,greek_revival
4272_800px-Maison_Sauvageau-Sweeny_06.JPG,palladian
443_800px-Grant_Street_South%2C_408%2C_South_Dunn_Street_HD.jpg,american_craftsman
918_800px-Hofpavillon_Hietzing_Au%C3%9Fen_1.jpg,art_nouveau
4384_422px-Moscow_Kuskovo_BellTower2.JPG,baroque
Le_Puy_en_Velay_03.jpg,romanesque
4744_702px-The_Duke_of_Devonshire_at_Chatsworth.jpg,georgian
2342_595px-Augustus_A._Smith_House_Jul_11.JPG,queen_anne
3199_800px-Alt_St._Heribert1.JPG,baroque
499_800px-Eglise_San_Stae.JPG,baroque
6110_800px-Feniks.JPG,art_nouveau
1784_736px-Warner-Cather_House_from_E_1.JPG,queen_anne
4699_800px-Maison_de_la_Reine_%285%29.jpg,palladian
1838_800px-Bartlett_House_%28Kearney%2C_Nebraska%29_4.jpg,queen_anne
107_450px-New_Imperial_Hotel.JPG,chicago_school
583_450px-Liberty_Building_Des_Moines.jpg,chicago_school
435_800px-Walnut_Street_South%2C_1315%2C_Monon_SA.jpg,american_craftsman
2409_800px-Bain_Public_de_Maisonneuve.JPG,beaux_arts
1508_725px-Glazier_House.JPG,queen_anne
290_800px-Templo_de_Santo_Domingo_03.jpg,colonial
1490_Liberty%2C_Great_Marlborough_Street._-_geograph.org.uk_-_604105.jpg,tudor_revival
international.117.jpg,international
146_800px-Soloman_Levy_House.jpg,american_craftsman
8_450px-Court_house_-_geograph.org.uk_-_418203.jpg,greek_revival
23_American_Foursquare_Home.jpg,american_foursquare
844_800px-Cairo%2C_Gizeh%2C_Sphinx_and_Pyramid_of_Khufu%2C_Egypt%2C_Oct_2004.jpg,ancient_egyptian
international.107.jpg,international
2828_800px-Washington_Street_521%2C_Edwards_House%2C_N._Washington_HD.jpg,queen_anne
38_800px-SCL8.JPG,deconstructivism
02_0102.jpg,gothic
2415_800px-Aegypten1959-098_hg.jpg,ancient_egyptian
40_800px-Bow_Valley_SS_Peter-Paul_rectory_from_SW.jpg,american_foursquare
1397_Cathays_Library_%282010%29%2C_Cardiff.jpg,edwardian
5766_800px-%D0%92%D1%83%D0%BB._%D0%9A%D1%96%D1%80%D0%B0%D0%B2%D0%B0%2C_11_-_1.JPG,art_nouveau
1216_526px-Kungur_nicola01.jpg,russian_revival
3903_450px-Speyer_Dom_meph666-2005-Feb-26.jpg,romanesque
3096_800px-Av._Caseros_y_Bol%C3%ADvar_SO.JPG,beaux_arts
2578_460px-Immeuble_rue_de_l%27%C3%A9glise_1.jpg,art_nouveau
4919_800px-Plaza_castilla_madrid.jpg,postmodern
324_Braunschweig_Brunswick_AOK-Gebaeude_%282006%29.jpg,bauhaus
250_782px-Monastery_of_Panagia_Kosmosotira%2C_Ferres%2C_Evros.JPG,byzantine
171_800px-Port_Olimpic_%287856360724%29.jpg,deconstructivism
2224_800px-Menkaure%27s_Pyramid.jpg,ancient_egyptian
2430_800px-Flickr_-_Daveness_98_-_Does_it_need_a_title.jpg,ancient_egyptian
2819_800px-Charles-Edouard_Gravel_House%2C_Montreal_02.jpg,beaux_arts
3244_800px-Palacio_de_Bellas_Artes2.jpg,art_deco
384_800px-Charles_Sweeton_House.jpg,american_craftsman
1167_800px-1800_Maxwell_Lane_in_Bloomington.jpg,tudor_revival
196_800px-Massachusetts_State_House_-_Boston%2C_MA_-_DSC04664.JPG,palladian
2204_450px-Edifice_Aldred_06.jpg,art_deco
390_800px-North_Strathfield_Bank.JPG,art_deco
4416_800px-Escuela_Graduada_Liceo_%22Victor_Mercante%22_2..JPG,beaux_arts
465_800px-Great_Pyramid_of_Giza_2010_from_the_Great_Sphinx.jpg,ancient_egyptian
1059_800px-PAST_Lodz.jpg,art_deco
3139_800px-CharlottenburgKantdreieck.JPG,postmodern
1481_800px-Portada_del_Cementerio_Municipal_de_Azul.JPG,art_deco
international.96.JPG,international
greek.159.jpg,greek_revival
224_800px-3024-kingston-pike-knoxville-tn1.jpg,georgian
884_800px-Salonique-CP-0016.jpg,byzantine
4802_435px-Crystal_Cathedral_Spire_looking_up.jpg,postmodern
Gothic Architecture.jpg,gothic
1312_800px-Catedral_de_Huajuapan_de_Le%C3%B3n.jpg,colonial
33_800px-Beatrice%2C_Nebraska_923_N_11_St.JPG,american_craftsman
5895_799px-Lodz_Dom_Buta%28pischmak%29.JPG,art_nouveau
2007_450px-Virgen_de_la_Paz_1999_005.jpg,novelty
64_800px-Posadas-plaza-shopping.jpg,postmodern
1172_800px-Second_Street_East%2C_1304%2C_Elm_Heights_HD.jpg,tudor_revival
2659_800px-Daniel_Craycraft_House.jpg,queen_anne
51_387px-Roy_Gerolamy_Residence.JPG,american_foursquare
1728_800px-De_rotterdam_in_aanbouw_juni_2012.JPG,deconstructivism
greek.246.JPG,greek_revival
680_800px-Patrick_F._McCarthy_House.JPG,tudor_revival
08_0056.jpg,georgian
1042_800px-Princeton_Post_Office.jpg,beaux_arts
1228_Neitsyt_Marian_syntym%C3%A4kirkko%2C_K%C3%A4kisalmi.jpg,russian_revival
international.115.jpg,international
1240_800px-Rogers_Street%2C_346%2C_Roscoe_Rogers_House%2C_Prospect_Hill.jpg,tudor_revival
1_800px-MIT_Media_Lab.jpg,deconstructivism
1720_800px-Spui.JPG,deconstructivism
greek.62.jpg,greek_revival
1022_657px-Grant-Black_House.JPG,queen_anne
international.52.JPG,international
196_800px-Harold_E._Stearns_House%2C_Montreal_03.jpg,queen_anne
1259_552px-Midwest_Athletic_Club_Chicago_IL.jpg,beaux_arts
11_791px-Pu%C5%82awska_%28nr_28%29_2.JPG,international
1274_800px-Kornhaus22Sept09.jpg,bauhaus
230_Old_Colony_Building%2C_407_South_Dearborn_Street%2C_Chicago_%28Cook_County%2C_Illinois%29.jpg,chicago_school
1428_800px-Walden_7_edifici.JPG,postmodern
greek.147.JPG,greek_revival
24_800px-American_four_square.jpg,american_foursquare
399_800px-Braunschweig_Staatstheater_Kleines_Haus.jpg,bauhaus
2021_529px-Virgen_de_la_Paz_Trujillo.JPG,novelty
2588_800px-B%C3%A2tisse_des_%C3%8Atats_J%C3%A8rri_2009.jpg,art_deco
2636_800px-William_Houston_Craig_House.jpg,queen_anne
2622_700px-Smith_House_Detroit.jpg,queen_anne
135_800px-Wigwam_Motel%2C_Holbrook%2C_AZ_04048u_edit.jpg,novelty
311_800px-Sakkara_08.jpg,ancient_egyptian
4443_800px-Moscow_Fili_ChurchProtectionTheotokos1.JPG,baroque
3754_800px-St._Peter%27s%2C_Rome%2C_Sept._2011_-_Flickr_-_PhillipC.jpg,baroque
Se_de_Lisboa_Frente_adj_sky.JPG,romanesque
53_Little_Man_Ice_Cream.jpg,novelty
1269_800px-North_High_School_in_Columbus_Ohio.jpg,tudor_revival
356_Hammond_Building_%28Detroit%29.jpg,chicago_school
1912_800px-Centre_Block_of_the_Canadian_Parliament_August_2005.jpg,beaux_arts
3832_800px-F54_Nancy_immeubles-Lombard-France-Lanord.jpg,art_nouveau
3116_401px-Villa_art_nouveau_du_parc_de_Saurupt_%28Nancy%29_%284017695272%29.jpg,art_nouveau
605_800px-Linton_Public_Library%2C_western_side.jpg,american_craftsman
574_800px-FinleyTuppalHotel.JPG,art_deco
2776_450px-Kirkwood_Avenue_West_515%2C_Kirkwood_Photo%2C_Bloomington_West_Side_HD.jpg,queen_anne
1213_800px-Prow_Avenue_North_527%2C_Furniture_Factory_SA.jpg,tudor_revival
08_0036.jpg,georgian
1760_800px-Burk_House_4.JPG,queen_anne
08_0050.jpg,georgian
2045_676px-Charles_and_Anna_Drain_House_%28Drain%2C_Oregon%29_-_cropped.jpg,queen_anne
39_797px-Capilla_de_la_Asunci%C3%B3n_02.jpg,colonial
4749_799px-66_Franka_Street%2C_Lviv.jpg,art_nouveau
4288_800px-Berlin_Friedrichshain_B%C3%A4nschstra%C3%9Fe_52-54_%2809045033%29.JPG,art_nouveau
3180_800px-Claroscuro.jpg,art_deco
